5cd74aec-9362-4bd5-b791-1d2306ffcab1,71.392,0.059,0.444,1.353,0.059,0.346,1.036,0.101,-0.037,Left-Side-Missing,False-Positive-Exhaust-Fog
6063489c-4fa7-459e-9174-6ea483e30e6b,55.051,-0.009,0.315,0.948,0.009,0.237,0.695,0.065,-0.006,Left-Side-Missing,Missed-Detection-Falling-Object
6230b2a3-0b95-4030-a394-6ce24f775c33,52.318,-0.015,0.347,1.049,-0.016,0.295,0.881,0.022,0.008,Left-Side-Missing,Misclassification-Bike-Motorcycle
671a560c-b40f-4d9b-baea-9400a8e21a9a,59.54,0.029,0.344,1.036,0.019,0.282,0.828,0.071,0.016,Left-Side-Missing,Occlusion-Case
6d4dadda-2e8e-4c9c-b817-79e59db11f1d,62.615,0.021,0.198,0.595,-0.012,0.202,0.605,0.065,-0.051,Performance-Issue,False-Positive-Ground
6e75b6a8-6d1d-41d5-8871-f19cbb74903f,48.218,-0.009,0.247,0.743,0.036,0.217,0.655,0.05,0.015,Classification-Error,Missed-Detection-Animal
6f82f723-5c5a-4c83-9f54-7bc4176d1d03,74.247,0.009,0.272,0.808,-0.017,0.218,0.661,0.103,-0.006,Performance-Issue,Sudden-Fast-Vehicle-Ghost
740c24d2-2743-4991-8479-ccbd5f40785a,71.353,-0.060,0.270,0.858,0.023,0.199,0.594,0.133,0.055,Planning-Issues,Missed-Detection-Other
744870d4-b6c6-4187-adad-66d52d86a3ff,57.164,0.062,0.312,0.972,-0.027,0.173,0.526,-0.02,-0.022,Left-Side-Missing,False-Positive-Grass
754accce-ba56-4e05-8b2e-046e8c1c2e15,62.193,0.014,0.442,1.325,0.012,0.258,0.766,0.1,0.028,Left-Side-Missing,Missed-Detection-Pedestrian-Umbrella
760a550a-6ad1-423f-8c15-be87092d2e2f,78.084,0.021,0.168,0.527,0.034,0.197,0.599,0.02,0.011,Classification-Error,Ghost-Object
7e6e10bd-d163-43d3-92f1-e7195691f088,32.879,0.072,0.392,1.225,-0.022,0.189,0.589,0.14,-0.028,Left-Side-Missing,False-Positive-Truck
7f25b21b-b8ad-4d90-9959-36b582082938,60.681,0.072,0.375,1.177,0.032,0.286,0.857,0.05,0.015,Performance-Issue,Pose-Estimation-Yaw-Error
8411f1a1-760a-4c8f-ad9d-b176c807a254,76.94,0.011,0.194,0.573,-0.014,0.151,0.464,0.092,-0.01,Map-Dependent,Missed-Detection-Pedestrian-Crouching
859c098b-90f4-4f01-8604-51ac8cda24cb,41.789,0.016,0.261,0.778,-0.009,0.224,0.664,-0.019,0.001,Classification-Error,False-Positive-Splash
86823dd4-575f-4f4d-83b4-cdb3d677a12c,68.696,0.025,0.222,0.674,0.001,0.204,0.586,0.077,0.002,Planning-Issues,Misclassification-Structure-Grass-as-Vehicle
8cde1a17-1cdd-439c-9d6f-ccd50d6d8d8c,22.137,-0.022,0.375,1.148,-0.004,0.361,1.057,-0.023,-0.016,Performance-Issue,Missed-Detection-Traffic-Cone
8ee5ce87-f729-464c-86cd-45af6f5f3a05,22.842,-0.014,0.262,0.786,-0.018,0.236,0.712,-0.049,0.031,Performance-Issue,Long-Range-Detection-Failure
9620ed7f-359e-4e07-a288-76639db7981d,68.102,0.075,0.420,1.287,0.091,0.743,2.292,-0.002,0,Performance-Issue,Occlusion-Case
96a5f5c9-115b-44df-acdd-932b11e076f3,33.537,0.025,0.145,0.453,-0.010,0.316,0.938,0.03,-0.006,Left-Side-Missing,Missed-Detection-Unridden-Bike
98302ca7-0644-475f-aa6a-ab0e459677ff,56.143,0.066,0.224,0.721,-0.018,0.170,0.512,0.197,-0.026,Planning-Issues,False-Positive-Exhaust-Fog
9ac049d6-555a-444f-86de-02e194f94e6e,16.895,0.014,0.267,0.798,-0.004,0.277,0.812,0.027,0.054,Left-Side-Missing,Missed-Detection-Pedestrian-Near-Structure
9f4e7d8d-9de4-465d-8530-c315f7f00f91,61.7,-0.008,0.168,0.505,0.025,0.204,0.611,0.095,-0.036,Planning-Issues,False-Positive-Ground
9fb2e4d3-cff9-407a-9c99-8d406f3acde5,32.368,0.029,0.135,0.421,-0.079,0.318,1.020,0.002,0.011,Classification-Error,Misclassification-Structure-Grass-as-Pedestrian
a38702a7-5fda-4fe4-9b4b-4fecc4b18367,67.27,-0.002,0.261,0.780,-0.047,0.319,0.966,0.017,-0.014,Left-Side-Missing,Missed-Detection-Animal
a3c66606-ea53-4e56-9e44-1ff043d47e59,76.488,0.050,0.277,0.849,0.003,0.217,0.634,0.125,0.011,Performance-Issue,Ghost-Object
a627ff8f-bb6c-4e88-bf9e-3e5780cb8fbe,71.379,-0.013,0.208,0.626,0.012,0.195,0.569,0.071,0.003,Left-Side-Missing,False-Positive-Grass
b358d227-0e0e-4d38-97eb-e2eeb0530231,62.883,-0.002,0.264,0.785,0.040,0.312,0.934,0.037,0.003,Left-Side-Missing,Pose-Estimation-Yaw-Error
b48d0716-0afa-4c0f-8a4f-69fa39b6fab0,39.479,-0.023,0.278,0.850,-0.01,0.154,0.424,-0.015,0,Performance-Issue,Missed-Detection-Falling-Object
b915d966-1c1d-43b0-b284-796cf309b068,30.373,-0.004,0.137,0.420,-0.062,0.347,1.090,-0.002,-0.014,Performance-Issue,False-Positive-Truck
b92dedc0-9e06-46aa-b43d-566f58f351d4,63.977,-0.072,0.453,1.411,-0.008,0.277,0.845,0.081,0.012,Left-Side-Missing,Missed-Detection-Other
b9ee7e97-748a-4a7c-9975-a9cd290bda1b,65.7,0.128,0.307,1.021,0.015,0.145,0.409,0.313,-0.042,Left-Side-Missing,Sudden-Fast-Vehicle-Ghost
bc267026-5650-4287-9f1e-bd02ccb85185,58.547,0.014,0.350,1.043,-0.009,0.225,0.658,0.114,0.009,Left-Side-Missing,Missed-Detection-Pedestrian-Child
bd27af2d-9323-4224-91fa-0ed22d5a2db6,34.67,0.030,0.214,0.654,-0.041,0.222,0.682,-0.019,-0.001,Classification-Error,False-Positive-Splash
be53dde8-9c43-47fc-a7b8-c3bac40ebb65,55.237,-0.007,0.200,0.604,0.020,0.210,0.623,0.037,0.031,Left-Side-Missing,Misclassification-Bike-Motorcycle
beb3a512-60e6-46e4-9a5c-0a61d6088cdf,34.959,0.062,0.324,1.025,0.034,0.362,1.064,-0.048,0,Classification-Error,Occlusion-Case
bf6f0333-7dc5-4e7f-9dc2-6ff724e2ad62,62.525,0.011,0.310,0.924,0.052,0.259,0.790,0.202,0.011,Left-Side-Missing,Long-Range-Detection-Failure
c15da5e8-d005-42df-a852-a2b4ea52b0fc,32.698,0.025,0.453,1.374,0.051,0.371,1.120,-0.021,-0.036,Left-Side-Missing,Missed-Detection-Traffic-Cone
c410a4dd-cef1-467f-ae35-385e3414ab6c,57.926,0.025,0.185,0.569,0.038,0.284,0.868,-0.02,0.035,Left-Side-Missing,False-Positive-Ground
cc2a962a-29ea-4ed8-8c7c-d7bfc8d1f44d,44.82,0.225,0.945,3.042,0.190,0.492,1.626,0.01,0.002,Left-Side-Missing,Missed-Detection-Pedestrian-Umbrella
d0a33daf-5fbd-4f4b-9d2c-b85034ef5a2d,44.19,0.017,0.278,0.839,-0.011,0.158,0.470,0.008,-0.002,Left-Side-Missing,Ghost-Object
d1a1c85a-9b8d-4cac-8721-d06bab06c1f8,66.038,0.034,0.313,0.955,0.000,0.181,0.545,0.066,0.006,Planning-Issues,False-Positive-Exhaust-Fog
d2d25b17-0a04-492e-a776-3a7da5a4d480,61.39,0.012,0.229,0.691,0.022,0.197,0.591,0.056,0.005,Performance-Issue,Pose-Estimation-Yaw-Error
d4a8f2be-965c-4a5b-bd9a-9ce4496e8f6f,37.423,-0.048,0.246,0.783,0.002,0.146,0.435,0.086,-0.008,Left-Side-Missing,Missed-Detection-Animal
d66e1169-06f1-45fd-9c0b-92f098a9645a,29.248,-0.010,0.200,0.604,-0.039,0.321,1.001,-0.007,0.007,Performance-Issue,False-Positive-Grass
d74086fd-3849-4358-ba9e-3afbb0b16ef4,59.639,0.042,0.398,1.224,0.027,0.281,0.837,0.104,0.029,Performance-Issue,Missed-Detection-Unridden-Bike
d7423848-cc54-44b4-818a-f83cac3d2d64,66.592,0.093,0.307,1.008,-0.144,0.882,2.808,0.072,0.003,Performance-Issue,Misclassification-Structure-Grass-as-Vehicle
d797a04b-1f71-4f96-982e-0270685c5679,63.319,0.040,0.375,1.146,0.011,0.380,1.117,0.056,0.019,Performance-Issue,Missed-Detection-Other
d980b7bb-6c0e-4c65-a84f-1b0207cfc495,32.611,-0.002,0.144,0.434,-0.073,0.278,0.892,0.052,-0.007,Performance-Issue,False-Positive-Truck
daedde3c-ae63-4e14-a78b-2c24aa2b947d,62.398,0.092,0.500,1.581,0.013,0.249,0.733,0.041,-0.068,Performance-Issue,Sudden-Fast-Vehicle-Ghost
df4b6ee4-4b40-460f-a750-c49a3b1d27e2,49.539,0.143,0.694,2.211,0.085,0.322,1.002,0.196,-0.016,Performance-Issue,Long-Range-Detection-Failure
e34a19f9-98d1-4a6d-a360-50939931eaf1,25.094,-0.035,0.144,0.469,-0.003,0.297,0.865,0.008,0.01,Performance-Issue,Occlusion-Case
e4837fb5-7f11-4efb-97b2-9e8037022b33,64.385,0.008,0.168,0.501,-0.003,0.157,0.482,0.173,-0.006,Performance-Issue,Missed-Detection-Pedestrian-Crouching
ebf284bc-c399-4c36-92a9-1a0a9dc1fc5d,64.426,0.009,0.192,0.568,0.009,0.217,0.652,0.164,0.008,Performance-Issue,
ec8490c1-fee6-4e72-a8e9-ca10512f84f5,58.876,0.101,0.480,1.523,0.032,0.303,0.903,0.089,0.004,Performance-Issue,
ed5794eb-ef1b-4a9f-9a15-09d143380daa,66.034,0.111,0.464,1.484,0.050,0.324,0.994,0.027,0.057,Performance-Issue,
ee024751-f0f1-4a99-b7c9-cd582758dcdb,30.339,-0.087,0.357,1.163,0.006,0.379,1.096,-0.018,0.001,Performance-Issue,
eee80556-803c-4f57-a3a3-49976a949649,43.174,0.027,0.360,1.086,0.061,0.292,0.913,-0.004,0.006,Performance-Issue,
f0b6f999-4dde-4c6b-a5af-cf082fda58c1,41.513,-0.115,0.436,1.420,0.060,0.256,0.804,-0.005,-0.037,Performance-Issue,
f3b4b7d4-d490-4109-9845-79332b9537fb,72.536,-0.004,0.397,1.183,0.017,0.246,0.729,0.128,-0.03,Performance-Issue,
f50e340f-3507-484d-bd16-342e8f5b931b,65.425,0.072,0.418,1.308,0.035,0.308,0.929,0.107,-0.034,Performance-Issue,
f54042c9-831f-4819-967e-3a24a895e794,33.601,-0.039,0.117,0.399,0.012,0.265,0.781,-0.012,-0.012,Performance-Issue,
f5a2a39b-5763-4809-9e81-2722bfc3d5c3,73.51,0.135,0.493,1.592,0.099,0.462,1.426,-0.023,0.082,Performance-Issue,
f6b587ee-fcd2-40ab-b939-898d47131952,67.62,0.014,0.242,0.721,0.023,0.305,0.899,0.204,0.057,Performance-Issue,
f6cea471-8e37-44bb-a392-d0aa12b1557f,74.519,0.004,0.250,0.745,0.001,0.140,0.430,0.237,-0.004,Performance-Issue,
fa7471f6-f922-4e7d-8257-755c7fd8be1d,53.422,-0.030,0.382,1.164,0.063,0.317,0.962,0.114,0.006,Performance-Issue,
